Binomial,Year,cwl,Bill_width.mm.,Longitude_decimal_degrees,Latitude_decimal_degrees
Molothrus_bonariensis,2011,,,-47.543972,-22.396028
Molothrus_bonariensis,2016,,,-47.543972,-22.396028
Molothrus_bonariensis,2003,111,7.27,-52.53671,-32.538503
Molothrus_bonariensis,2012,,,-47.543972,-22.396028
Molothrus_bonariensis,2004,104,,-52.17,-32.07
Molothrus_bonariensis,2012,,,-43.4711,-20
Molothrus_bonariensis,1998,104,,-51.22,-30.04
Molothrus_bonariensis,2004,112,8.37,-52.53671,-32.538503
Molothrus_bonariensis,2014,,,-47.543972,-22.396028
Molothrus_bonariensis,2012,,,-47.543972,-22.396028
Molothrus_bonariensis,2004,116,,-52.51,-32.53
Molothrus_bonariensis,2006,,7.71,-52.312126,-31.713546
Molothrus_bonariensis,2015,,,-47.543972,-22.396028
Molothrus_bonariensis,2014,,,-47.543972,-22.396028
Molothrus_bonariensis,2005,,9.1,-52.34131,-31.774476
Molothrus_bonariensis,2012,,,-43.4711,-20
Molothrus_bonariensis,2007,99,8.7,-54.229395,-23.068434
Molothrus_bonariensis,2017,,,-47.543972,-22.396028
Molothrus_bonariensis,2002,117,8.58,-52.304534,-32.090097
Molothrus_bonariensis,2004,101,7.84,-52.53671,-32.538503
Molothrus_bonariensis,1998,101,,-51.23,-30.05
Molothrus_bonariensis,1999,112,,-51.19,-29.98
Molothrus_bonariensis,2003,115,7.11,-52.53671,-32.538503
Molothrus_bonariensis,2004,116,7.59,-52.53671,-32.538503
Molothrus_bonariensis,1998,100,,-51.23,-30.05
Molothrus_bonariensis,2007,,,-43.45,-19.9667
Molothrus_bonariensis,2000,117,9.44,-49.166667,-26.733333
Molothrus_bonariensis,2015,,,-47.543972,-22.396028
Molothrus_bonariensis,2012,,,-43.4711,-20
Molothrus_bonariensis,2007,,6.85,-52.34131,-31.774476
Molothrus_bonariensis,2010,,,-43.4711,-20.0003
Molothrus_bonariensis,2001,115,7.48,-52.491386,-32.244536
Molothrus_bonariensis,2017,,,-47.543972,-22.396028
Molothrus_bonariensis,2014,96.6,,-47.85748,-21.16624
Molothrus_bonariensis,1998,106,,-51.23,-30.05
Molothrus_bonariensis,2013,,,-47.543972,-22.396028
Molothrus_bonariensis,1998,104,,-51.12,-30.03
Molothrus_bonariensis,2012,,,-47.543972,-22.396028
Molothrus_bonariensis,2016,,,-47.543972,-22.396028
Molothrus_bonariensis,2000,110,,-52.491386,-32.244536
Molothrus_bonariensis,2003,103,6.73,-52.53671,-32.538503
Molothrus_bonariensis,2004,112,7.09,-52.53671,-32.538503
Molothrus_bonariensis,1998,160,,-51.22,-30.04
Troglodytes_aedon,2012,,,-43.1275,-16.0736
Troglodytes_aedon,2010,49.9,,-40.426806,-20.59575
Troglodytes_aedon,2012,,,-48.992205,-25.49548
Troglodytes_aedon,2009,50,7,-48.915984,-26.894491
Troglodytes_aedon,2016,,,-43.4711,-20
Troglodytes_aedon,2010,50,7,-49.043714,-26.910586
Troglodytes_aedon,2013,,,-43.1347,-16.0514
Troglodytes_aedon,2014,54.9,,-44.4206,-19.8744
Troglodytes_aedon,2016,,,-43.4711,-20
Troglodytes_aedon,2005,50,7.6,-49.066667,-26.9
Troglodytes_aedon,2012,,,-48.992205,-25.49548
Troglodytes_aedon,2012,51.3,,-44.4281,-19.8867
Troglodytes_aedon,2012,,,-48.992205,-25.49548
Troglodytes_aedon,2012,49.5,,-40.421322,-20.415332
Troglodytes_aedon,2012,,,-43.9925,-19.9192
Troglodytes_aedon,2012,,,-43.9928,-19.9203
Troglodytes_aedon,2012,,,-48.992205,-25.49548
Troglodytes_aedon,2012,,,-43.9122,-20.3014
Troglodytes_aedon,2003,48,2.31,-52.53671,-32.538503
Troglodytes_aedon,2004,49,2.4,-52.53671,-32.538503
Troglodytes_aedon,2012,,,-48.992205,-25.49548
Troglodytes_aedon,2011,51,6,-48.6,-26.116667
Troglodytes_aedon,2004,50,,-52.17,-32.07
Troglodytes_aedon,2015,,,-43.4881,-20.0975
Troglodytes_aedon,2012,,,-48.992205,-25.49548
Troglodytes_aedon,2002,53,6.9,-52.516667,-26.55
Troglodytes_aedon,2012,51,3.54,-51.21971,-30.091272
Troglodytes_aedon,2016,51,,-48.4981,-27.4756
Troglodytes_aedon,2001,50,3.43,-52.53671,-32.538503
Troglodytes_aedon,2004,51,2.43,-52.53671,-32.538503
Troglodytes_aedon,2004,51,2.5,-52.53671,-32.538503
Troglodytes_aedon,2012,,,-43.4711,-20
Troglodytes_aedon,2003,51,2.68,-52.53671,-32.538503
Troglodytes_aedon,2005,46,4,-49.083333,-26.916667
Troglodytes_aedon,2011,,,-43.5075,-20.0819
Troglodytes_aedon,2011,55,8,-49.066667,-26.9
Troglodytes_aedon,2004,51,2.47,-52.53671,-32.538503
Troglodytes_aedon,2010,49.1,,-44.4136,-19.8808
Euphonia_violacea,2002,59.2,,-48.541493,-25.587558
Euphonia_violacea,2010,35,6.69,-39.17563056,-13.78475278
Euphonia_violacea,2009,58,,-39.671433,-14.032333
Euphonia_violacea,2014,,7.41,-39.28388889,-13.83805556
Euphonia_violacea,2017,62,,-49.223139,-28.167889
Euphonia_violacea,2010,65,,-48.433333,-23.266667
Euphonia_violacea,2010,58,,-38.79888,-12.55468
Euphonia_violacea,2017,65,,-49.313417,-28.093417
Euphonia_violacea,1997,61.7,,-48.422847,-25.356797
Euphonia_violacea,2017,63,,-49.313417,-28.093417
Euphonia_violacea,2016,57,7.5,-34.9445366915,-7.9938007267
Euphonia_violacea,2013,,6.91,-39.45902778,-13.89791667
Euphonia_violacea,2016,60,9.9,-34.9532021832,-7.9964573463
Euphonia_violacea,2012,58.7,,-48.541493,-25.587558
Euphonia_violacea,2009,61,,-39.671433,-14.032333
Euphonia_violacea,2007,58,7.6,-49.5,-27.116667
Euphonia_violacea,2017,56.9,,-48.67189,-25.311564
Euphonia_violacea,2010,65,,-48.433333,-23.266667
Euphonia_violacea,2009,60,,-39.671433,-14.032333
Euphonia_violacea,2010,58.6,,-48.541493,-25.587558
Euphonia_violacea,2010,57,,-39.671433,-14.032333
Euphonia_violacea,2013,84,9.2,-49.066667,-26.9
Euphonia_violacea,2010,,,-48.433333,-23.266667
Euphonia_violacea,2009,57,,-39.671433,-14.032333
Euphonia_violacea,2009,59,,-39.500511,-15.314456
Euphonia_violacea,2004,61.4,,-48.541493,-25.587558
Euphonia_violacea,2009,56,,-39.671433,-14.032333
Euphonia_violacea,2010,,7.06,-39.17563056,-13.78475278
Euphonia_violacea,2012,58.3,,-40.423528,-20.592528
Euphonia_violacea,2016,56,7.9,-34.9418676147,-8.0024407527
Euphonia_violacea,2013,59,9,-49.084214,-26.890728
Euphonia_violacea,2000,58.68,7.72,-35.864361,-8.98225
Euphonia_violacea,2014,68,,-48.541493,-25.587558
Euphonia_violacea,2003,60.22,8.91,-34.901833,-7.82675
Euphonia_violacea,2013,58,,-49.671408,-28.649798
Euphonia_violacea,2015,58.6,,-48.541493,-25.587558
Euphonia_violacea,2001,65,7,-49.17027,-26.77639
Euphonia_violacea,2009,58,,-39.500511,-15.314456
Euphonia_violacea,2000,59.01,7.52,-36.024444,-7.905556
Euphonia_violacea,2010,61,,-39.500511,-15.314456
Euphonia_violacea,2014,62.2,,-48.541493,-25.587558
Euphonia_violacea,2010,64,7.2,-49.066667,-26.9
Euphonia_violacea,2016,63.3,,-48.541493,-25.587558
Euphonia_violacea,2009,57,,-39.671433,-14.032333
Euphonia_violacea,2016,60,7,-35.746496,-6.968757
Euphonia_violacea,2008,59,,-39.671433,-14.032333
Euphonia_violacea,2005,61.3,,-48.541493,-25.587558
Euphonia_violacea,2010,,,-48.433333,-23.266667
Euphonia_violacea,2008,58,,-39.671433,-14.032333
Euphonia_violacea,1999,60,,-39.1028,-16.65549
Euphonia_violacea,2008,59,5.5,-36.655833,-10.4
Euphonia_violacea,2013,57.8,4.9,-35.154812,-7.042276
Euphonia_violacea,2004,58.7,,-48.541493,-25.587558
Euphonia_violacea,2007,61.5,,-48.541493,-25.587558
Euphonia_violacea,2008,60,,-39.671433,-14.032333
Euphonia_violacea,2010,69,,-48.433333,-23.266667
Euphonia_violacea,2004,60,6.6,-44.202778,-23.175
Euphonia_violacea,2016,62,,-48.4981,-27.4756
Euphonia_violacea,2010,58,,-39.500511,-15.314456
Euphonia_violacea,2009,58,,-39.671433,-14.032333
Euphonia_violacea,2013,,6.85,-39.45902778,-13.89791667
Euphonia_violacea,2000,57.03,7.23,-36.024444,-7.905556
Euphonia_violacea,2017,62.5,,-48.541493,-25.587558
Euphonia_violacea,2004,61.7,,-48.541493,-25.587558
Euphonia_violacea,2010,60,,-39.671433,-14.032333
Euphonia_violacea,2011,,,-35.828915,-9.246195
Euphonia_violacea,2010,62,,-48.433333,-23.266667
Euphonia_violacea,2010,56,,-39.671433,-14.032333
Euphonia_violacea,2009,58,6.1,-42.033417,-22.424508
Euphonia_violacea,2008,62,,-39.671433,-14.032333
Euphonia_violacea,2009,62,,-38.79888,-12.55468
Euphonia_violacea,2013,65,9,-49.066667,-26.9
Euphonia_violacea,2016,56,7.3,-34.9532021832,-7.9964573463
Euphonia_violacea,2008,62,6.7,-44.202778,-23.175
Euphonia_violacea,2008,62.3,,-48.541493,-25.587558
Euphonia_violacea,2008,59,,-39.500511,-15.314456
Euphonia_violacea,2008,59,,-39.671433,-14.032333
Euphonia_violacea,2010,60,,-39.500511,-15.314456
Euphonia_violacea,2004,60.8,,-48.541493,-25.587558
Euphonia_violacea,2012,60,,-35.08559,-6.805421
Euphonia_violacea,2010,,6.88,-39.17563056,-13.78475278
Euphonia_violacea,2000,60.22,7.27,-36.024444,-7.905556
Euphonia_violacea,2008,57,,-39.671433,-14.032333
Euphonia_violacea,2005,51.4,8.5,-49.067206,-26.917941
Euphonia_violacea,2009,56,,-39.671433,-14.032333
Euphonia_violacea,2008,60,7.6,-36.655833,-10.4
Euphonia_violacea,2000,55.95,7.57,-36.024444,-7.905556
Euphonia_violacea,2009,57,,-39.671433,-14.032333
Euphonia_violacea,2000,57.42,7.61,-36.024444,-7.905556
Euphonia_violacea,1999,57.82,7.04,-34.930556,-7.928889
Euphonia_violacea,2006,,,-47.490814,-23.873765
Euphonia_violacea,2006,,,-47.405913,-23.96164
Euphonia_violacea,2009,58,,-39.671433,-14.032333
Euphonia_violacea,2009,57,,-39.671433,-14.032333
Euphonia_violacea,2008,,,-39.671433,-14.032333
Euphonia_violacea,2016,,12.8,-35.746496,-6.968757
Euphonia_violacea,2016,65,6.5,-49.066667,-26.9
Euphonia_violacea,2000,57.61,7.49,-35.4142,-8.685722
Euphonia_violacea,2010,,,-40.423194,-20.595667
Euphonia_violacea,2008,59,,-39.671433,-14.032333
Euphonia_violacea,2009,57,,-39.671433,-14.032333
Euphonia_violacea,2008,58,,-39.671433,-14.032333
Euphonia_violacea,2000,62,7.3,-49.1,-26.9
Euphonia_violacea,2002,60.4,,-48.541493,-25.587558
Euphonia_violacea,2017,63,,-47.245302,-24.06865
Euphonia_violacea,1999,65,7.6,-49.066667,-26.9
Euphonia_violacea,2010,60,,-39.671433,-14.032333
Euphonia_violacea,1999,62,6.9,-49.061158,-26.916176
Euphonia_violacea,2007,62,,-48.541493,-25.587558
Euphonia_violacea,2012,59,,-40.423194,-20.595667
Euphonia_violacea,2007,61.9,,-48.541493,-25.587558
Euphonia_violacea,2013,38,7.59,-39.28188889,-13.85077778
Euphonia_violacea,2001,61.5,7.5,-48.512518,-27.531353
Euphonia_violacea,2003,59.88,7.74,-34.901833,-7.82675
Euphonia_violacea,2008,58,,-39.671433,-14.032333
Euphonia_violacea,2005,60.5,,-48.541493,-25.587558
Euphonia_violacea,2009,60,,-39.500511,-15.314456
Euphonia_violacea,2003,60.9,,-48.541493,-25.587558
Euphonia_violacea,2000,56.95,6.83,-36.024444,-7.905556
Euphonia_violacea,2010,60,,-48.433333,-23.266667
Euphonia_violacea,1996,57.66,6.85,-34.901833,-7.82675
Euphonia_violacea,2010,63,,-48.433333,-23.266667
Euphonia_violacea,2003,60.4,,-48.541493,-25.587558
Euphonia_violacea,2004,63.7,,-48.541493,-25.587558
Euphonia_violacea,2009,56,,-39.500511,-15.314456
Euphonia_violacea,2015,58,8.5,-35.746496,-6.968757
Euphonia_violacea,2000,58.58,7.33,-36.024444,-7.905556
Euphonia_violacea,2009,60,,-39.671433,-14.032333
Euphonia_violacea,1995,58,,-42.304444,-22.544028
Euphonia_violacea,2009,,,-39.500511,-15.314456
Euphonia_violacea,2016,58,7.5,-34.9532021832,-7.9964573463
Euphonia_violacea,2008,62,6.8,-49.066667,-26.9
Euphonia_violacea,1999,58.58,7.09,-34.930556,-7.928889
Euphonia_violacea,2012,60,,-49.403256,-28.600583
Euphonia_violacea,2003,61.7,,-48.541493,-25.587558
Euphonia_violacea,2014,57.12,7.12,-48.34105,-25.14759
Euphonia_violacea,2011,,,-35.828915,-9.246195
Euphonia_violacea,2004,64,7.5,-44.202778,-23.175
Euphonia_violacea,2000,58.01,7.94,-35.4142,-8.685722
Euphonia_violacea,2010,65,,-48.433333,-23.266667
Euphonia_violacea,2009,57,,-39.671433,-14.032333
Euphonia_violacea,2013,,7.36,-39.28188889,-13.85077778
Euphonia_violacea,2015,60,,-46.289722,-23.90525
Euphonia_violacea,2007,67,12.5,-49.5,-27.116667
Euphonia_violacea,2000,57.81,5.74,-35.85,-8.966667
Euphonia_violacea,2000,60.43,8.69,-35.864361,-8.98225
Euphonia_violacea,2008,59,,-48.541493,-25.587558
Euphonia_violacea,2011,61.9,,-40.410278,-20.602667
Euphonia_violacea,2016,59,7.1,-35.746496,-6.968757
Euphonia_violacea,2009,58,,-39.500511,-15.314456
Euphonia_violacea,2005,64,,-48.541493,-25.587558
Euphonia_violacea,2010,57,,-39.500511,-15.314456
Euphonia_violacea,2010,59,,-39.671433,-14.032333
Euphonia_violacea,2004,62.7,,-48.541493,-25.587558
Euphonia_violacea,2010,62,,-48.433333,-23.266667
Euphonia_violacea,2011,60,,-48.541493,-25.587558
Euphonia_violacea,2012,63.5,7.5,-49.066667,-26.9
Euphonia_violacea,2000,64,7.1,-49.083333,-26.9
Euphonia_violacea,2005,62,5.4,-44.202778,-23.175
Euphonia_violacea,2010,59.5,,-48.541493,-25.587558
Euphonia_violacea,2009,56,,-39.671433,-14.032333
Euphonia_violacea,2010,60,,-39.671433,-14.032333
Euphonia_violacea,2016,60,,-48.4981,-27.4756
Euphonia_violacea,2007,61,,-48.541493,-25.587558
Euphonia_violacea,2010,64,,-48.433333,-23.266667
Euphonia_violacea,2010,67,,-48.433333,-23.266667
Euphonia_violacea,2016,60,,-48.4981,-27.4756
Euphonia_violacea,1999,60,,-39.1028,-16.65549
Euphonia_violacea,2017,,,-47.543972,-22.396028
Euphonia_violacea,2009,59,,-39.671433,-14.032333
Euphonia_violacea,2007,56,7,-49.066667,-27
Euphonia_violacea,2004,59.2,,-48.541493,-25.587558
Euphonia_violacea,2002,62,9.11,-49.05,-26.866667
Euphonia_violacea,2010,57,,-39.500511,-15.314456
Euphonia_violacea,2009,57,,-38.79888,-12.55468
Euphonia_violacea,2008,57,,-39.500511,-15.314456
Euphonia_violacea,2004,,,-42.737667,-22.4084
Euphonia_violacea,2013,55,,-35.08559,-6.805421
Euphonia_violacea,2008,62.6,,-48.541493,-25.587558
Euphonia_violacea,2004,61.8,,-48.541493,-25.587558
Euphonia_violacea,2010,64,,-48.433333,-23.266667
Euphonia_violacea,2010,66,,-48.433333,-23.266667
Euphonia_violacea,1999,61.22,7.78,-34.930556,-7.928889
Euphonia_violacea,2007,55.4,8.2,-35.884722,-9.216667
Euphonia_violacea,2004,61.2,,-48.541493,-25.587558
Euphonia_violacea,2012,60,,-49.403256,-28.600583
Euphonia_violacea,2009,62.8,,-48.541493,-25.587558
Euphonia_violacea,2015,59,9,-49.066667,-26.9
Euphonia_violacea,2009,60,,-39.500511,-15.314456
Euphonia_violacea,2006,,,-47.490814,-23.873765
Euphonia_violacea,2012,57.5,,-40.423528,-20.592528
Euphonia_violacea,2016,63.2,,-48.541493,-25.587558
Euphonia_violacea,2009,58,,-39.671433,-14.032333
Euphonia_violacea,2011,63.5,,-48.541493,-25.587558
Euphonia_violacea,2016,59,8.3,-34.9532021832,-7.9964573463
Euphonia_violacea,2010,56,,-39.671433,-14.032333
Euphonia_violacea,2008,57,,-39.671433,-14.032333
Euphonia_violacea,2010,59,,-39.500511,-15.314456
Euphonia_violacea,2004,61.8,,-48.541493,-25.587558
Euphonia_violacea,2015,61,8.5,-34.9532021832,-7.9964573463
Euphonia_violacea,1999,60.93,7.15,-34.930556,-7.928889
Euphonia_violacea,2003,65.4,,-48.541493,-25.587558
Euphonia_violacea,2000,52.96,7.06,-35.864361,-8.98225
Euphonia_violacea,2005,60.3,,-48.541493,-25.587558
Tangara_sayaca,2002,93,10.5,-49.066667,-26.9
Tangara_sayaca,2012,,,-43.4711,-20
Tangara_sayaca,2005,95,7.01,-51.174612,-30.058708
Tangara_sayaca,2012,,,-43.4711,-20
Tangara_sayaca,2012,,,-35.18,-5.92
Tangara_sayaca,2011,96,,-48.498056,-27.475556
Tangara_sayaca,2010,,,-40.416028,-20.583528
Tangara_sayaca,2011,87,,-40.418722,-20.581278
Tangara_sayaca,2009,92.2,,-40.423528,-20.592528
Tangara_sayaca,2011,90.1,,-40.418722,-20.581278
Tangara_sayaca,2016,,,-42.6714,-15.9039
Tangara_sayaca,2016,59,,-50.178935,-29.482103
Tangara_sayaca,2009,96,11.7,-34.973484,-6.550309
Tangara_sayaca,2003,85,7.62,-52.53671,-32.538503
Tangara_sayaca,2003,91,8,-49.066667,-26.9
Tangara_sayaca,2016,,,-42.6714,-15.9039
Tangara_sayaca,2001,90,8.2,-51.174612,-30.058708
Tangara_sayaca,1999,89,8.2,-49.9,-26.333333
Tangara_sayaca,2012,,,-43.1347,-16.0592
Tangara_sayaca,2011,,,-35.18,-5.92
Tangara_sayaca,2007,72,8.1,-49.5,-27.116667
Tangara_sayaca,2010,,,-43.4881,-20.0978
Tangara_sayaca,2011,94.6,,-40.416306,-20.582222
Tangara_sayaca,2015,,,-43.4714,-20.0003
Tangara_sayaca,2011,93.1,,-40.420667,-20.582083
Tangara_sayaca,2016,,,-42.6714,-15.9039
Tangara_sayaca,2016,,,-42.6714,-15.9039
Tangara_sayaca,2001,93,6.84,-51.218164,-30.035373
Tangara_sayaca,2014,87,8,-49.398056,-22.530694
Tangara_sayaca,2011,,,-35.18,-5.92
Tangara_sayaca,2010,95.4,,-40.421095,-20.592901
Tangara_sayaca,2016,,,-43.4711,-20
Tangara_sayaca,2007,99,10.5,-49.5,-27.116667
Tangara_sayaca,2013,,,-43.0481,-15.9831
Tangara_sayaca,2012,,,-47.57926,-22.34485
Tangara_sayaca,2007,93,9.9,-49.066667,-26.9
Tangara_sayaca,2009,92,,-40.423194,-20.595667
Tangara_sayaca,2010,,,-43.4714,-20.0003
Tangara_sayaca,2010,,,-43.4881,-20.0978
Tangara_sayaca,2010,91.1,,-40.412528,-20.579222
Tangara_sayaca,2011,88,,-40.418056,-20.580861
Tangara_sayaca,2011,92,,-40.418722,-20.581278
Tangara_sayaca,1999,90,9,-49.166667,-26.733333
Tangara_sayaca,2011,90,,-40.418722,-20.581278
Tangara_sayaca,2009,93.6,,-40.423194,-20.595667
Tangara_sayaca,2016,91,11,-49.083333,-26.9
Tangara_sayaca,2012,,,-35.18,-5.92
Tangara_sayaca,2011,94,,-48.498056,-27.475556
Tangara_sayaca,2016,,,-42.6714,-15.9039
Tangara_sayaca,2012,,,-47.60579,-22.21623
Tangara_sayaca,2008,87,10,-52.3438,-26.9594
Tangara_sayaca,2012,,,-35.18,-5.92
Tangara_sayaca,2010,,,-35.18,-5.92
Tangara_sayaca,2012,,,-43.4711,-20
Tangara_sayaca,2011,87,,-40.418722,-20.581278
Tangara_sayaca,2010,,,-43.4714,-20.0003
Tangara_sayaca,2000,85,10.3,-49.17027,-26.77639
Tangara_sayaca,2004,88,7.68,-52.340985,-31.770084
Tangara_sayaca,2010,88.4,,-40.416861,-20.588917
Tangara_sayaca,2014,,,-43.4719,-20.0003
Tangara_sayaca,2010,90.5,,-44.4136,-19.8808
Tangara_sayaca,2009,88,7.09,-52.286558,-31.753366
Tangara_sayaca,2005,66,,-51.302929,-30.051014
Tangara_sayaca,1999,87.44,9.16,-35.369722,-7.595278
Tangara_sayaca,2011,89,,-40.418722,-20.581278
Tangara_sayaca,2007,80,8.5,-52.516667,-26.65
Tangara_sayaca,2009,,,-40.423528,-20.592528
Tangara_sayaca,2011,91.5,,-40.418722,-20.581278
Tangara_sayaca,2011,68,,-40.418583,-20.580278
Tangara_sayaca,2007,,,-43.45,-19.9667
Tangara_sayaca,1998,93,10.4,-49.083333,-26.9
Tangara_sayaca,2010,94,7.5,-49.066667,-26.9
Tangara_sayaca,2003,125,7,-49.066667,-26.9
Tangara_sayaca,2007,,,-43.45,-19.9667
Tangara_sayaca,2009,91,7.47,-52.233536,-31.758667
Tangara_sayaca,2013,,,-43.0481,-15.9831
Tangara_sayaca,2014,74,6.7,-49.398056,-22.530694
Tangara_sayaca,2016,,,-43.4711,-20
Tangara_sayaca,2010,112,,-40.420636,-20.592037
Tangara_sayaca,2011,93.3,,-40.417639,-20.581778
Dixiphia_pipra,2013,,6.67,-39.28388889,-13.83805556
Dixiphia_pipra,2012,63,4.8,-41.646325,-22.26745
Dixiphia_pipra,2013,,6.79,-39.45902778,-13.89791667
Dixiphia_pipra,2011,65.4,,-40.429042,-20.621794
Dixiphia_pipra,2013,,4.97,-39.45902778,-13.89791667
Dixiphia_pipra,2012,64,4.9,-41.646325,-22.26745
Dixiphia_pipra,2011,,5.6,-39.47375,-12.86025
Dixiphia_pipra,2012,65.5,,-40.422111,-20.594212
Dixiphia_pipra,2015,,6.59,-39.28388889,-13.83805556
Dixiphia_pipra,2012,64,5.4,-41.646325,-22.26745
Dixiphia_pipra,2017,61.56,8.73,-39.195871,-15.349397
Dixiphia_pipra,2013,,6.07,-39.28388889,-13.83805556
Dixiphia_pipra,2017,62.85,12.06,-39.23866,-15.894553
Dixiphia_pipra,2011,64,,-40.429042,-20.623347
Dixiphia_pipra,2012,,5.81,-39.44851111,-13.89180556
Dixiphia_pipra,2013,,5.64,-39.28388889,-13.83805556
Dixiphia_pipra,2017,61.6,10.29,-39.23866,-15.894553
Dixiphia_pipra,2017,59.56,9.04,-39.123508,-15.128903
Dixiphia_pipra,2013,62.8,,-40.423167,-20.596611
Dixiphia_pipra,2014,,6.61,-39.28388889,-13.83805556
Dixiphia_pipra,2012,,,-41.646325,-22.26745
Dixiphia_pipra,2017,62.77,8.99,-39.195871,-15.349397
Dixiphia_pipra,2012,65,5.6,-41.646325,-22.26745
Dixiphia_pipra,2017,61.84,10.36,-39.23866,-15.894553
Dixiphia_pipra,2013,,5.83,-39.28388889,-13.83805556
Dixiphia_pipra,2017,61.65,8,-39.078058,-15.249721
Dixiphia_pipra,1995,65,,-42.304444,-22.544028
Dixiphia_pipra,2017,61.49,9.4,-39.195871,-15.349397
Dixiphia_pipra,2017,,,-39.195871,-15.349397
Dixiphia_pipra,2011,63.5,,-40.429042,-20.623347
Dixiphia_pipra,2012,62,5.1,-41.646325,-22.26745
Dixiphia_pipra,2010,65.5,,-40.420605,-20.592769
Dixiphia_pipra,2017,62.8,9.5,-39.195235,-15.297331
Dixiphia_pipra,2013,63.5,,-40.423167,-20.596611
Dixiphia_pipra,2009,,,-42.047183,-22.421778
Dixiphia_pipra,2014,,5.95,-39.28388889,-13.83805556
Dixiphia_pipra,2012,67,4.7,-41.646325,-22.26745
Dixiphia_pipra,2017,61.7,9.22,-39.243959,-15.818562
Dixiphia_pipra,2011,,5.3,-39.47375,-12.86025
Dixiphia_pipra,2017,52.25,8.64,-39.092127,-15.180325
Conopophaga_melanops,2005,,,-47.396673,-23.947513
Conopophaga_melanops,2007,,,-47.460399,-23.88904
Conopophaga_melanops,2010,66,,-48.573806,-27.426111
Conopophaga_melanops,2007,,,-47.453913,-23.907938
Conopophaga_melanops,2015,65,,-46.509514,-23.977439
Conopophaga_melanops,2011,63.63,,-35.879097,-9.218164
Conopophaga_melanops,2017,59.05,,-48.681405,-25.29377
Conopophaga_melanops,2007,65,6,-44.202778,-23.175
Conopophaga_melanops,2006,67,6.2,-42.575483,-22.417983
Conopophaga_melanops,2001,63.6,8.5,-48.52396,-27.71722
Conopophaga_melanops,1999,65.87,10.44,-35.833611,-8.710278
Conopophaga_melanops,2007,61.7,11,-35.884722,-9.216667
Conopophaga_melanops,2001,,,-48.416666,-24.316666
Conopophaga_melanops,2012,66,6.3,-47.949986,-24.16386
Conopophaga_melanops,2012,62,5.4,-47.949986,-24.16386
Conopophaga_melanops,2007,,,-47.453913,-23.907938
Conopophaga_melanops,1996,,,-44.202778,-23.175
Conopophaga_melanops,2015,59,,-46.369417,-23.842417
Conopophaga_melanops,2001,68,8.9,-42.38333,-22.5
Conopophaga_melanops,2010,58.05,,-48.892222,-25.985278
Conopophaga_melanops,2012,62,7.85,-47.949986,-24.16386
Conopophaga_melanops,2015,,,-47.253177,-24.086093
Conopophaga_melanops,2000,,7.5,-48.416666,-24.316666
Conopophaga_melanops,2001,62.7,7.7,-48.474789,-27.585696
Conopophaga_melanops,1996,65,5.9,-44.202778,-23.175
Conopophaga_melanops,2017,61,,-48.541493,-25.587558
Conopophaga_melanops,2007,65,10.3,-35.884722,-9.216667
Conopophaga_melanops,2012,,,-47.949986,-24.16386
Conopophaga_melanops,2002,63.4,,-44.850694,-23.358056
Conopophaga_melanops,2013,,,-47.949986,-24.16386
Conopophaga_melanops,2015,68,,-46.509514,-23.977439
Conopophaga_melanops,2001,60.5,9,-48.474789,-27.585696
Conopophaga_melanops,2014,58.4,,-40.114444,-19.015
Conopophaga_melanops,2006,,,-47.48322,-23.886254
Conopophaga_melanops,2002,63,,-48.541493,-25.587558
Conopophaga_melanops,2001,73,10,-42.38333,-22.5
Conopophaga_melanops,2016,,,-42.047183,-22.421778
Conopophaga_melanops,2012,66,,-35.08559,-6.805421
Conopophaga_melanops,2015,68,,-46.509514,-23.977439
Conopophaga_melanops,2002,65.6,,-44.850694,-23.358056
Conopophaga_melanops,2010,55,,-48.573806,-27.426111
